Policy_ID,Policy_Number,Customer_ID,State,Region,Product,Line_of_Business,Agent,Underwriter,Policy_Status,Risk_Level,Effective_Date,Expiration_Date,Written_Premium,Earned_Premium,Claim_Count,Claim_Amount,Paid_Claim_Amount,Outstanding_Reserve,Coverage_Type,Claim_Status,Claim_Type,Loss_Date,Reported_Date,Distribution_Channel,Loss_Ratio
POL00328,PN-115063,CUST00286,NJ,Northeast,Commercial Property,Commercial Property,Kevin Brown,Brian Lee,Active,Medium,2024-04-18,2024-10-15,8223.67,3646.15,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Broker,0.0
POL00329,PN-453729,CUST00287,CA,West,Home,Homeowners,David Davis,Brian Lee,Active,High,2026-03-23,2027-03-18,3559.06,1843.87,1,17650.36,16164.19,0.0,Property,Closed,Liability,2026-06-05,2026-06-06,Agent,9.572453589461297
POL00330,PN-239849,CUST00254,FL,South,Auto,Personal Auto,Nancy Thomas,Maria Lewis,Active,Low,2025-10-29,2026-10-24,1181.05,947.4,0,0.0,0.0,0.0,Collision,No Claim,No Claim,,,Agent,0.0
POL00331,PN-250038,CUST00288,OH,Midwest,Home,Homeowners,Robert Perez,Kevin Williams,Active,Medium,2025-05-26,2025-11-22,2433.21,1280.12,1,7617.59,7602.49,0.0,Property,Closed,Fire,2025-10-02,2025-10-09,Agent,5.950684310845859
POL00332,PN-586765,CUST00289,TX,South,Auto,Personal Auto,James Lewis,Nancy Martinez,Active,Low,2025-04-30,2026-04-25,842.13,276.24,0,0.0,0.0,0.0,Comprehensive,No Claim,No Claim,,,Direct,0.0
POL00333,PN-319770,CUST00290,VA,South,Home,Homeowners,George Wilson,Elizabeth Williams,Cancelled,Low,2024-06-29,2025-06-24,2161.92,474.84,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Direct,0.0
POL00334,PN-721497,CUST00291,MD,South,Auto,Personal Auto,Paul Thomas,Mark Miller,Active,Low,2024-08-30,2025-08-25,1670.17,740.6,0,0.0,0.0,0.0,Personal Injury,No Claim,No Claim,,,Agent,0.0
POL00335,PN-156978,CUST00292,PA,Northeast,Auto,Personal Auto,James Robinson,Elizabeth Williams,Active,Low,2024-07-17,2025-07-12,1751.22,670.17,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Broker,0.0
POL00336,PN-394234,CUST00092,NC,South,Home,Homeowners,George Wilson,Mark Miller,Active,Low,2026-03-24,2027-03-19,1812.11,814.19,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Agent,0.0
POL00337,PN-326956,CUST00293,GA,South,Home,Homeowners,Thomas Brown,Jennifer Robinson,Active,Medium,2025-08-16,2026-08-11,2954.22,1172.32,0,0.0,0.0,0.0,Property,No Claim,No Claim,,,Agent,0.0
POL00338,PN-538065,CUST00294,NJ,Northeast,Commercial Property,Commercial Property,Michael Miller,John Walker,Active,Low,2025-12-14,2026-06-12,5761.6,3820.04,2,4005.57,1233.58,2313.28,Property,Reopened,Property Damage,2026-01-24,2026-02-07,Direct,1.0485675542664474
POL00339,PN-999596,CUST00295,IL,Midwest,Auto,Personal Auto,Thomas Clark,Elizabeth Williams,Expired,Medium,2026-03-19,2027-03-14,1778.41,1778.41,1,6605.58,2486.63,3745.84,Comprehensive,Open,Bodily Injury,2026-06-05,2026-06-22,Broker,3.714317845716117
POL00340,PN-703171,CUST00296,FL,South,Commercial Auto,Commercial Auto,James Robinson,Mark Miller,Active,Medium,2025-11-21,2026-11-16,8144.82,4378.93,0,0.0,0.0,0.0,Collision,No Claim,No Claim,,,Direct,0.0
POL00341,PN-484232,CUST00297,OH,Midwest,Commercial Auto,Commercial Auto,Mark Rodriguez,Nancy Martinez,Active,Low,2025-10-26,2026-10-21,6449.24,5586.56,0,0.0,0.0,0.0,Comprehensive,No Claim,No Claim,,,Broker,0.0
POL00342,PN-897846,CUST00298,VA,South,Commercial Property,Commercial Property,Jennifer Moore,Jennifer Robinson,Active,Low,2025-05-12,2025-11-08,6178.13,5167.98,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Agent,0.0
POL00343,PN-751114,CUST00299,TX,South,Commercial Property,Commercial Property,Linda Williams,Maria Lewis,Expired,Low,2025-02-04,2026-01-30,5103.53,5103.53,1,1157.84,551.19,428.78,Liability,Open,Property Damage,2025-09-05,2025-09-26,Agent,0.22687042106150057
POL00344,PN-667735,CUST00300,NC,South,Auto,Personal Auto,Thomas Clark,Angela Thompson,Active,Low,2024-08-25,2025-08-20,1091.74,785.98,0,0.0,0.0,0.0,Personal Injury,No Claim,No Claim,,,Direct,0.0
POL00345,PN-580255,CUST00301,PA,Northeast,Commercial Property,Commercial Property,James Williams,Kevin Williams,Active,Medium,2024-10-22,2025-04-20,4394.77,4049.95,0,0.0,0.0,0.0,Property,No Claim,No Claim,,,Broker,0.0
POL00346,PN-846389,CUST00302,PA,Northeast,Commercial Property,Commercial Property,Kevin Brown,Linda Wright,Active,Low,2025-08-11,2026-08-06,5799.29,2513.13,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Direct,0.0
POL00347,PN-460549,CUST00098,OH,Midwest,Commercial Property,Commercial Property,Mark Rodriguez,Donna Anderson,Active,Low,2026-02-25,2027-02-20,10471.43,4203.59,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Direct,0.0
POL00348,PN-778684,CUST00303,NC,South,Commercial Property,Commercial Property,George Wilson,Linda Wright,Cancelled,Medium,2024-12-12,2025-06-10,10708.38,2502.06,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Direct,0.0
POL00349,PN-126000,CUST00304,GA,South,Auto,Personal Auto,Steven Thompson,Maria Lewis,Active,Low,2025-06-23,2026-06-18,1659.13,708.81,2,3519.58,3489.7,0.0,Personal Injury,Closed,Collision,2026-05-30,2026-06-10,Agent,4.965477349360196
POL00350,PN-516869,CUST00121,VA,South,Auto,Personal Auto,Thomas Brown,Donna Anderson,Active,Low,2025-07-28,2026-01-24,923.99,722.55,0,0.0,0.0,0.0,Personal Injury,No Claim,No Claim,,,Broker,0.0
POL00351,PN-402654,CUST00305,CA,West,Commercial Property,Commercial Property,David Clark,Jennifer Robinson,Active,Low,2024-07-31,2025-07-26,6544.25,6160.2,3,6136.9,1417.99,4107.22,Property,Open,Liability,2024-10-09,2024-10-15,Agent,0.9962176552709328
POL00352,PN-295041,CUST00306,MA,Northeast,Home,Homeowners,James Lewis,Donna Anderson,Active,High,2025-04-19,2026-04-14,1232.32,580.1,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Broker,0.0
POL00353,PN-230208,CUST00307,MA,Northeast,Home,Homeowners,Nancy Thomas,Edward White,Cancelled,Low,2024-03-09,2025-03-04,1821.11,1221.98,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Broker,0.0
POL00354,PN-827968,CUST00308,VA,South,Home,Homeowners,Kimberly Allen,Angela Thompson,Active,High,2024-11-23,2025-11-18,3618.17,1469.52,1,7814.52,7739.87,0.0,Property,Closed,Weather,2025-08-13,2025-08-19,Agent,5.317736403723665
POL00355,PN-903673,CUST00309,FL,South,Auto,Personal Auto,George Wilson,Kevin Williams,Expired,Medium,2025-12-02,2026-11-27,1199.37,1199.37,1,648.32,587.35,0.0,Collision,Closed,Theft,2026-04-05,2026-04-18,Direct,0.5405504556558861
POL00356,PN-456844,CUST00310,PA,Northeast,Auto,Personal Auto,Ashley Brown,Edward White,Expired,High,2025-12-07,2026-06-05,1980.0,1980.0,1,9226.68,8035.07,0.0,Personal Injury,Closed,Collision,2026-03-30,2026-04-18,Broker,4.6599393939393945
POL00357,PN-648532,CUST00311,VA,South,Auto,Personal Auto,James Williams,Angela Thompson,Active,Medium,2025-12-11,2026-12-06,1762.64,769.21,0,0.0,0.0,0.0,Personal Injury,No Claim,No Claim,,,Agent,0.0
POL00358,PN-824375,CUST00312,NY,Northeast,Auto,Personal Auto,George Wilson,Donna Davis,Active,Medium,2026-03-23,2026-09-19,1570.14,515.21,1,11081.13,4993.02,4599.17,Liability,Open,Collision,2026-05-06,2026-05-06,Agent,21.507987034413148
POL00359,PN-195189,CUST00059,IL,Midwest,Auto,Personal Auto,Sandra Lewis,Edward White,Active,Medium,2026-02-20,2026-08-19,1622.06,1503.28,2,22214.16,20463.85,0.0,Liability,Closed,Collision,2026-04-08,2026-04-22,Direct,14.777127348198606
POL00360,PN-806242,CUST00313,PA,Northeast,Commercial Auto,Commercial Auto,James Lee,Jennifer Robinson,Active,Low,2024-11-17,2025-05-16,4713.94,2933.39,0,0.0,0.0,0.0,Collision,No Claim,No Claim,,,Agent,0.0
POL00361,PN-684195,CUST00314,NY,Northeast,Auto,Personal Auto,Jennifer Jones,Maria Harris,Active,Low,2025-03-30,2026-03-25,1257.64,1076.52,1,1321.99,721.57,331.78,Comprehensive,Reopened,Bodily Injury,2025-11-09,2025-11-25,Agent,1.2280217738639319
POL00362,PN-790537,CUST00315,NY,Northeast,Auto,Personal Auto,James Lee,Brian Lee,Expired,Medium,2025-01-07,2026-01-02,1287.62,1287.62,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Agent,0.0
POL00363,PN-344181,CUST00316,CA,West,Home,Homeowners,George Wilson,Laura King,Expired,Medium,2024-12-30,2025-12-25,2588.96,2588.96,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Direct,0.0
POL00364,PN-254532,CUST00317,NY,Northeast,Auto,Personal Auto,Nancy Thomas,Donna Davis,Expired,Low,2026-01-25,2026-07-24,1653.15,1653.15,1,1170.6,1011.93,0.0,Comprehensive,Closed,Weather,2026-02-13,2026-03-06,Agent,0.7081027130024498
POL00365,PN-888119,CUST00318,NC,South,Commercial Auto,Commercial Auto,Ryan Lee,Donna Anderson,Active,Medium,2024-12-17,2025-06-15,8442.39,4894.6,0,0.0,0.0,0.0,Collision,No Claim,No Claim,,,Agent,0.0
POL00366,PN-571980,CUST00319,MD,South,Home,Homeowners,James Lewis,John Walker,Cancelled,Low,2025-12-24,2026-12-19,1546.25,895.95,0,0.0,0.0,0.0,Property,No Claim,No Claim,,,Online,0.0
POL00367,PN-696487,CUST00320,TX,South,Home,Homeowners,Mark Rodriguez,Donna Davis,Expired,Medium,2025-02-04,2026-01-30,2189.17,2189.17,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Broker,0.0
POL00368,PN-903702,CUST00321,VA,South,Auto,Personal Auto,Kimberly Allen,John Walker,Active,Low,2025-08-20,2026-02-16,1602.07,876.93,0,0.0,0.0,0.0,Comprehensive,No Claim,No Claim,,,Direct,0.0
POL00369,PN-531939,CUST00322,TX,South,Auto,Personal Auto,Robert Perez,Donna Anderson,Expired,Medium,2024-11-08,2025-05-07,1169.37,1169.37,1,3566.12,3345.73,0.0,Personal Injury,Closed,Bodily Injury,2025-01-28,2025-02-09,Agent,3.0496079085319447
POL00370,PN-698059,CUST00323,IL,Midwest,Auto,Personal Auto,Nancy Thomas,Brian Lee,Active,Medium,2026-02-22,2027-02-17,965.44,897.98,1,3804.59,1895.12,1566.93,Collision,Open,Collision,2026-04-20,2026-05-09,Broker,4.236831555268491
POL00371,PN-878974,CUST00324,CA,West,Commercial Auto,Commercial Auto,Jennifer Jones,Mark Miller,Active,Low,2025-03-13,2026-03-08,3770.01,3149.58,0,0.0,0.0,0.0,Collision,No Claim,No Claim,,,Broker,0.0
POL00372,PN-553939,CUST00325,VA,South,Auto,Personal Auto,James Lee,Laura King,Active,Medium,2024-07-03,2024-12-30,1728.33,728.06,0,0.0,0.0,0.0,Personal Injury,No Claim,No Claim,,,Online,0.0
POL00373,PN-380951,CUST00326,OH,Midwest,Commercial Auto,Commercial Auto,Angela Allen,Jennifer Robinson,Cancelled,High,2024-07-24,2025-07-19,7388.41,4417.24,0,0.0,0.0,0.0,Collision,No Claim,No Claim,,,Agent,0.0
POL00374,PN-530189,CUST00327,GA,South,Commercial Property,Commercial Property,Kimberly Garcia,Nancy Martinez,Active,High,2024-06-13,2025-06-08,12311.67,5601.98,1,12546.25,6411.25,5845.6,Liability,Reopened,Weather,2024-09-24,2024-09-29,Agent,2.239609923634144
POL00375,PN-385959,CUST00179,FL,South,Commercial Auto,Commercial Auto,Paul Thomas,Kevin Williams,Active,Medium,2026-03-12,2026-09-08,3193.1,1609.44,1,8224.23,7480.22,0.0,Collision,Closed,Weather,2026-06-27,2026-06-30,Online,5.109994780793319
POL00376,PN-347507,CUST00156,NY,Northeast,Home,Homeowners,Kevin Brown,Laura King,Active,Medium,2026-03-02,2027-02-25,1693.62,937.36,0,0.0,0.0,0.0,Property,No Claim,No Claim,,,Broker,0.0
POL00377,PN-543410,CUST00328,NY,Northeast,Auto,Personal Auto,Susan Johnson,Elizabeth Williams,Expired,Low,2025-06-30,2026-06-25,1394.93,1394.93,0,0.0,0.0,0.0,Personal Injury,No Claim,No Claim,,,Agent,0.0
POL00378,PN-815903,CUST00329,MA,Northeast,Commercial Property,Commercial Property,Ashley Brown,Paul Williams,Active,Medium,2025-10-22,2026-04-20,11390.08,10382.64,0,0.0,0.0,0.0,Property,No Claim,No Claim,,,Agent,0.0
POL00379,PN-365271,CUST00330,MA,Northeast,Home,Homeowners,Carlos Rodriguez,Paul Williams,Cancelled,High,2024-08-30,2025-08-25,2559.6,987.46,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Broker,0.0
POL00380,PN-415504,CUST00111,MA,Northeast,Auto,Personal Auto,Sandra Lewis,Elizabeth Williams,Expired,Medium,2025-02-20,2025-08-19,1088.23,1088.23,0,0.0,0.0,0.0,Personal Injury,No Claim,No Claim,,,Online,0.0
POL00381,PN-593975,CUST00331,GA,South,Auto,Personal Auto,David Clark,Brian Lee,Cancelled,High,2024-12-26,2025-12-21,2357.0,1396.93,1,16049.78,13969.95,0.0,Collision,Closed,Collision,2025-07-19,2025-07-25,Broker,11.489323015469637
POL00382,PN-758816,CUST00332,IL,Midwest,Auto,Personal Auto,Sandra Lewis,Edward White,Pending,Medium,2026-02-20,2027-02-15,2130.45,168.87,0,0.0,0.0,0.0,Personal Injury,No Claim,No Claim,,,Direct,0.0
POL00383,PN-870883,CUST00188,TX,South,Home,Homeowners,David Davis,Donna Anderson,Active,Low,2025-01-21,2026-01-16,740.8,491.18,0,0.0,0.0,0.0,Property,No Claim,No Claim,,,Agent,0.0
POL00384,PN-193298,CUST00333,CT,Northeast,Auto,Personal Auto,Angela Allen,Kevin Williams,Active,Low,2024-06-01,2024-11-28,1720.62,1150.59,1,975.52,857.07,0.0,Personal Injury,Closed,Bodily Injury,2024-08-08,2024-08-17,Online,0.8478432804039667
POL00385,PN-882702,CUST00334,PA,Northeast,Home,Homeowners,Ryan Lee,Nancy Martinez,Active,High,2025-03-04,2026-02-27,2321.64,1134.41,1,14906.25,12862.02,0.0,Liability,Closed,Property Damage,2025-10-30,2025-11-03,Online,13.140090443490449
POL00386,PN-438947,CUST00335,MD,South,Commercial Auto,Commercial Auto,Carlos Rodriguez,Maria Harris,Cancelled,Medium,2024-04-07,2024-10-04,3186.25,1378.24,1,3417.05,3059.54,0.0,Liability,Closed,Collision,2024-07-17,2024-08-07,Agent,2.4792851752960297
POL00387,PN-488918,CUST00050,NJ,Northeast,Home,Homeowners,Susan Johnson,Kevin Williams,Expired,Medium,2024-05-15,2024-11-11,1652.69,1652.69,1,6240.92,2749.13,2375.45,Property,Reopened,Fire,2024-09-02,2024-09-11,Direct,3.77621937568449
POL00388,PN-376002,CUST00336,FL,South,Commercial Property,Commercial Property,Jennifer Moore,Mark Miller,Active,Low,2025-05-18,2026-05-13,7261.04,5183.1,0,0.0,0.0,0.0,Property,No Claim,No Claim,,,Online,0.0
POL00389,PN-255840,CUST00151,NJ,Northeast,Home,Homeowners,Sandra Lewis,Elizabeth Williams,Pending,Low,2024-02-11,2025-02-05,1448.26,70.27,0,0.0,0.0,0.0,Property,No Claim,No Claim,,,Direct,0.0
POL00390,PN-229660,CUST00337,CT,Northeast,Commercial Property,Commercial Property,Sandra Lewis,Kevin Williams,Expired,Medium,2025-11-10,2026-11-05,9318.35,9318.35,0,0.0,0.0,0.0,Property,No Claim,No Claim,,,Broker,0.0
POL00391,PN-536646,CUST00338,CT,Northeast,Commercial Auto,Commercial Auto,Paul Thomas,Brian Lee,Active,High,2025-11-27,2026-05-26,7189.38,6601.96,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Online,0.0
POL00392,PN-130277,CUST00299,NC,South,Home,Homeowners,Susan Johnson,Angela Thompson,Active,Low,2025-04-08,2026-04-03,2652.56,2359.38,0,0.0,0.0,0.0,Property,No Claim,No Claim,,,Online,0.0
POL00393,PN-321634,CUST00339,FL,South,Home,Homeowners,David Davis,John Walker,Active,Medium,2024-04-04,2025-03-30,1444.94,1157.5,1,4967.78,4704.86,0.0,Property,Closed,Property Damage,2025-03-04,2025-03-08,Online,4.291818574514038
POL00394,PN-226460,CUST00340,FL,South,Home,Homeowners,Linda Williams,Donna Anderson,Active,High,2024-04-08,2025-04-03,2762.61,2418.72,1,19107.07,18000.39,0.0,Property,Closed,Liability,2024-11-16,2024-12-06,Broker,7.899661804590859
POL00395,PN-546711,CUST00089,VA,South,Commercial Property,Commercial Property,Paul Thomas,Edward White,Cancelled,Medium,2025-06-23,2025-12-20,5838.04,4053.49,0,0.0,0.0,0.0,Property,No Claim,No Claim,,,Direct,0.0
POL00396,PN-233997,CUST00341,MA,Northeast,Commercial Auto,Commercial Auto,Jennifer Moore,Jennifer Robinson,Active,Low,2024-02-16,2024-08-14,4877.51,2936.39,0,0.0,0.0,0.0,Collision,No Claim,No Claim,,,Agent,0.0
POL00397,PN-472724,CUST00342,NY,Northeast,Commercial Auto,Commercial Auto,Thomas Brown,Brian Lee,Active,Medium,2025-02-06,2025-08-05,3385.96,1670.87,0,0.0,0.0,0.0,Collision,No Claim,No Claim,,,Online,0.0
POL00398,PN-894143,CUST00343,IL,Midwest,Commercial Auto,Commercial Auto,David Davis,Kevin Williams,Active,Low,2024-09-22,2025-03-21,4172.96,2323.12,1,2609.02,2508.93,0.0,Comprehensive,Closed,Weather,2025-01-24,2025-02-02,Direct,1.123067254382038
POL00399,PN-748543,CUST00344,IL,Midwest,Auto,Personal Auto,Paul Thomas,Maria Harris,Active,High,2024-07-14,2025-01-10,2778.02,1173.28,1,11346.08,10988.7,0.0,Collision,Closed,Liability,2024-08-31,2024-09-02,Agent,9.670394108823128
POL00400,PN-415535,CUST00345,PA,Northeast,Home,Homeowners,Thomas Brown,Brian Lee,Active,Low,2025-05-11,2026-05-06,793.57,363.22,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Online,0.0
POL00401,PN-153395,CUST00346,NY,Northeast,Home,Homeowners,Carlos Rodriguez,Jennifer Robinson,Expired,High,2025-09-02,2026-08-28,1346.86,1346.86,2,31670.9,28420.75,0.0,Property,Closed,Liability,2025-10-04,2025-10-12,Online,23.51461918833435
POL00402,PN-779792,CUST00347,NC,South,Auto,Personal Auto,James Robinson,Paul Williams,Active,Low,2026-01-13,2027-01-08,1181.47,744.28,0,0.0,0.0,0.0,Comprehensive,No Claim,No Claim,,,Agent,0.0
POL00403,PN-731347,CUST00348,CA,West,Home,Homeowners,Ashley Brown,Donna Anderson,Active,Medium,2025-11-20,2026-11-15,2829.62,2402.19,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Broker,0.0
POL00404,PN-824248,CUST00349,TX,South,Home,Homeowners,Sandra Lewis,Nancy Martinez,Active,Low,2025-05-20,2026-05-15,1194.74,1134.43,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Online,0.0
POL00405,PN-474387,CUST00350,PA,Northeast,Commercial Auto,Commercial Auto,Jennifer Moore,John Walker,Active,High,2024-08-20,2025-02-16,8595.24,8130.07,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Agent,0.0
POL00406,PN-907503,CUST00351,MA,Northeast,Commercial Property,Commercial Property,Angela Allen,Brian Lee,Expired,Medium,2025-04-13,2025-10-10,12917.55,12917.55,0,0.0,0.0,0.0,Property,No Claim,No Claim,,,Broker,0.0
POL00407,PN-963617,CUST00352,OH,Midwest,Auto,Personal Auto,Kimberly Garcia,Brian Lee,Expired,High,2024-10-26,2025-10-21,2579.46,2579.46,0,0.0,0.0,0.0,Collision,No Claim,No Claim,,,Agent,0.0
POL00408,PN-778526,CUST00353,GA,South,Auto,Personal Auto,Angela Allen,Nancy Martinez,Active,Low,2024-09-08,2025-09-03,1031.01,366.42,0,0.0,0.0,0.0,Personal Injury,No Claim,No Claim,,,Online,0.0
POL00409,PN-478162,CUST00354,CT,Northeast,Auto,Personal Auto,George Wilson,Jennifer Robinson,Active,Medium,2025-02-23,2026-02-18,2239.92,1665.22,0,0.0,0.0,0.0,Personal Injury,No Claim,No Claim,,,Broker,0.0
POL00410,PN-252656,CUST00355,CA,West,Commercial Auto,Commercial Auto,John Davis,Maria Lewis,Active,Low,2025-03-20,2025-09-16,3979.48,3580.09,1,2591.42,2417.9,0.0,Collision,Closed,Bodily Injury,2025-06-05,2025-06-15,Online,0.7238421380468089
POL00411,PN-460875,CUST00209,OH,Midwest,Home,Homeowners,Ashley Brown,Maria Harris,Active,Low,2026-03-18,2027-03-13,2134.66,1724.84,0,0.0,0.0,0.0,Property,No Claim,No Claim,,,Broker,0.0
POL00412,PN-416178,CUST00156,VA,South,Auto,Personal Auto,Michael Miller,Linda Wright,Active,Medium,2025-06-07,2026-06-02,1620.1,654.55,2,12678.22,12653.41,0.0,Comprehensive,Closed,Weather,2025-08-02,2025-08-03,Agent,19.369368268275917
POL00413,PN-982464,CUST00356,TX,South,Home,Homeowners,Jennifer Jones,John Walker,Expired,Medium,2025-08-09,2026-02-05,2094.42,2094.42,0,0.0,0.0,0.0,Property,No Claim,No Claim,,,Broker,0.0
POL00414,PN-467355,CUST00357,TX,South,Commercial Auto,Commercial Auto,Carlos Rodriguez,Linda Wright,Active,Medium,2024-12-01,2025-11-26,8057.98,2930.62,0,0.0,0.0,0.0,Collision,No Claim,No Claim,,,Agent,0.0
POL00415,PN-185927,CUST00326,PA,Northeast,Home,Homeowners,Thomas Clark,Maria Lewis,Active,Low,2025-06-15,2026-06-10,2352.86,1679.24,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Broker,0.0
POL00416,PN-867260,CUST00358,GA,South,Auto,Personal Auto,Jennifer Moore,Linda Wright,Active,Medium,2025-06-09,2025-12-06,1815.75,583.21,1,1768.87,1580.38,0.0,Personal Injury,Closed,Collision,2025-10-20,2025-10-24,Direct,3.0329898321359368
POL00417,PN-223461,CUST00359,VA,South,Auto,Personal Auto,Nancy Thomas,Angela Thompson,Active,Medium,2024-02-19,2025-02-13,2038.1,1696.58,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Broker,0.0
POL00418,PN-674134,CUST00360,GA,South,Auto,Personal Auto,Nancy Thomas,Donna Anderson,Expired,Medium,2025-05-01,2026-04-26,1936.55,1936.55,0,0.0,0.0,0.0,Personal Injury,No Claim,No Claim,,,Online,0.0
POL00419,PN-799631,CUST00361,GA,South,Commercial Auto,Commercial Auto,John Davis,Jennifer Robinson,Expired,Low,2024-02-16,2025-02-10,6335.46,6335.46,0,0.0,0.0,0.0,Comprehensive,No Claim,No Claim,,,Agent,0.0
POL00420,PN-126008,CUST00362,FL,South,Commercial Auto,Commercial Auto,James Williams,Brian Lee,Active,Medium,2025-07-08,2026-01-04,9190.4,7240.78,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Direct,0.0
POL00421,PN-226126,CUST00363,OH,Midwest,Auto,Personal Auto,Thomas Brown,Laura King,Active,Medium,2025-08-16,2026-08-11,872.98,443.72,0,0.0,0.0,0.0,Personal Injury,No Claim,No Claim,,,Online,0.0
POL00422,PN-124393,CUST00364,PA,Northeast,Home,Homeowners,Angela Allen,Mark Miller,Active,Low,2025-07-08,2026-07-03,1209.65,966.99,3,6411.54,1250.06,4108.6,Property,Open,Property Damage,2026-02-04,2026-02-14,Direct,6.6304098284366955
POL00423,PN-370463,CUST00365,GA,South,Commercial Property,Commercial Property,James Lewis,Nancy Martinez,Active,Low,2025-06-04,2026-05-30,9450.36,4790.56,0,0.0,0.0,0.0,Property,No Claim,No Claim,,,Agent,0.0
POL00424,PN-607690,CUST00354,CT,Northeast,Commercial Property,Commercial Property,Thomas Brown,Laura King,Active,Medium,2026-02-20,2027-02-15,5938.64,2105.49,0,0.0,0.0,0.0,Property,No Claim,No Claim,,,Agent,0.0
POL00425,PN-920910,CUST00366,VA,South,Home,Homeowners,Sandra Lewis,Edward White,Active,Medium,2025-04-07,2025-10-04,941.85,790.3,3,24655.95,22363.51,0.0,Property,Closed,Fire,2025-07-05,2025-07-25,Direct,31.198215867392133
POL00426,PN-323088,CUST00367,OH,Midwest,Auto,Personal Auto,Sandra Lewis,Maria Lewis,Active,Low,2024-05-23,2025-05-18,1635.47,1027.29,0,0.0,0.0,0.0,Comprehensive,No Claim,No Claim,,,Agent,0.0
POL00427,PN-766023,CUST00368,FL,South,Commercial Auto,Commercial Auto,Susan Johnson,Edward White,Active,Medium,2025-09-05,2026-08-31,2817.24,2028.94,1,2495.66,2382.04,0.0,Comprehensive,Closed,Collision,2026-05-13,2026-05-25,Agent,1.2300314449909804
POL00428,PN-664271,CUST00079,TX,South,Auto,Personal Auto,Thomas Brown,Elizabeth Williams,Active,Medium,2025-09-07,2026-09-02,1417.07,1172.93,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Direct,0.0
POL00429,PN-585168,CUST00369,CT,Northeast,Home,Homeowners,Robert Perez,Angela Thompson,Cancelled,Medium,2024-07-15,2025-01-11,2799.9,1778.07,3,23260.67,2280.56,19854.26,Property,Open,Weather,2024-10-24,2024-10-27,Online,13.081976525108685
POL00430,PN-390819,CUST00370,NC,South,Auto,Personal Auto,Ryan Lee,Kevin Williams,Active,Low,2024-09-22,2025-09-17,1781.21,851.98,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Agent,0.0
POL00431,PN-826648,CUST00371,IL,Midwest,Auto,Personal Auto,Mark Rodriguez,Elizabeth Williams,Active,Low,2025-10-27,2026-04-25,1635.99,1388.66,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Online,0.0
POL00432,PN-813213,CUST00372,NC,South,Auto,Personal Auto,George Wilson,John Walker,Active,High,2025-03-06,2026-03-01,1615.66,836.2,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Agent,0.0
POL00433,PN-873266,CUST00373,CA,West,Home,Homeowners,John Davis,Edward White,Active,Low,2025-10-02,2026-03-31,805.88,254.35,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Agent,0.0
POL00434,PN-981336,CUST00374,NY,Northeast,Home,Homeowners,David Davis,John Walker,Active,High,2024-03-15,2025-03-10,3576.77,2419.0,1,8381.36,7205.91,0.0,Liability,Closed,Fire,2024-05-19,2024-05-20,Agent,3.464803637866887
POL00435,PN-941363,CUST00375,MA,Northeast,Home,Homeowners,David Clark,Maria Lewis,Active,Low,2025-01-25,2026-01-20,973.79,439.69,0,0.0,0.0,0.0,Property,No Claim,No Claim,,,Agent,0.0
POL00436,PN-575436,CUST00376,FL,South,Home,Homeowners,James Robinson,Brian Lee,Expired,Low,2025-04-09,2026-04-04,1700.46,1700.46,2,5693.8,5458.61,0.0,Property,Closed,Property Damage,2025-11-22,2025-11-27,Online,3.348388083224539
POL00437,PN-354963,CUST00052,NJ,Northeast,Auto,Personal Auto,Kimberly Allen,Jennifer Robinson,Cancelled,Medium,2025-08-20,2026-08-15,937.56,333.53,1,1159.15,1130.49,0.0,Collision,Closed,Weather,2025-09-16,2025-09-29,Broker,3.4753995142865715
